StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,Age,Gender,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Education,screener1_nicks,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q217,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
12/26/2023 10:24,12/26/2023 10:30,0,155.190.2.31,100,394,1,12/26/2023 10:30,R_5rN94FgPHTVzUov,,,,,37.4433,-122.141,anonymous,EN,A63883E74D8649D8AA0A73B938A8F57B,,,0,0,0,,,,,0,,3,0,3,0,0,0,,0,,,0,3,,,3,,,,0,0,,,0,0,,,,3,0,36,1,,,,1,,,,5,5,12,2,,,,1,,1,,4,3,2,2,,i think it can be you cant judge a book by its cover,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,2,2,,5,,A63883E74D8649D8AA0A73B938A8F57B,d367596d-1ebb-40d2-bf24-bdb24582c8cf,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:30,0,72.94.44.121,100,424,1,12/26/2023 10:30,R_6AM7pyy2TU1hf2i,,,,,40.6027,-75.4778,anonymous,EN,F68A17F24BF54D0F8311E22C17361B66,,,0,0,,,,0,0,,,0,0,0,0,,,,,,0,0,,0,,,,0,,,0,0,0,0,0,0,0,,0,,30,1,,1,,,,,,2,1,1,1,,,,1,,1,,1,1,1,,2,"There are a lot of examples, but certainly an ongoing example is the Israel-Palestine war, as is more reporting about Israel progress and doesn't paint the whole picture. There's no inclusion of Palestinian suffering.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,2,2,No,10,,F68A17F24BF54D0F8311E22C17361B66,ad1b1ffc-dcbd-46b0-ada5-ee80c7919c91,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:31,0,66.142.195.201,100,460,1,12/26/2023 10:31,R_632mitcCYwj2RHf,,,,,34.7838,-96.6938,anonymous,EN,E6463FC65C094F6C99208446EC571DA6,,,0,,,,3,0,,0,0,,0,0,0,0,0,0,0,0,,0,,,3,,0,,0,3,,,0,,,,0,,,,42,1,1,,,,,,,6,5,11,1,,,,1,,1,,1,2,1,,2,"I don't believe we've ever seen all of the 9/11 commission's documents, the official story is probably leaving out stuff.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,2,2,No,10,,E6463FC65C094F6C99208446EC571DA6,ddde7c46-4c15-4353-9281-35b913482864,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:31,0,37.171.228.160,100,452,1,12/26/2023 10:31,R_6y9Jf9u830dwCPc,,,,,48.8582,2.3387,anonymous,EN,34E15A0C63D546808C93E89A3408EF1C,,0,,0,,,,3,0,,0,3,0,0,0,0,,,0,,3,,,0,3,,3,,3,,,,0,,,,,0,3,0,22,2,1,,,,,,,5,5,5,1,,,,1,,1,,1,1,4,,2,Princess Diana's death.,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,2,n/a,10,,34E15A0C63D546808C93E89A3408EF1C,7fad3d76-7ed1-4186-8f8b-e67434d25272,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:31,0,74.133.139.23,100,463,1,12/26/2023 10:31,R_1dy8IacFqFv85uO,,,,,39.0705,-84.516,anonymous,EN,D10ED7A5134E48A38394F95BF1D357C2,,,0,,0,0,,3,3,,0,,0,0,,0,0,0,,,3,,3,3,,,,,,3,,0,0,3,3,,,,,3,62,1,1,,,,,,,7,5,12,1,,,,1,,1,,1,3,1,,2,UFOs,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,2,2,progress bar nexttime pls,8,,D10ED7A5134E48A38394F95BF1D357C2,1a3e39ba-3405-429d-aa17-9acd87a5ba5c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:23,12/26/2023 10:32,0,107.197.48.9,100,498,1,12/26/2023 10:32,R_1q2KQT2pBNtdtoF,,,,,41.6423,-88.4429,anonymous,EN,9DAB0597AD5943EB89CAD2B11E3193F9,3,,,,0,3,,,3,,0,3,0,0,,,0,,,,3,3,,,3,,0,,,0,,0,3,,3,,3,3,,3,28,1,1,,,,,,,5,5,7,1,,,,1,,1,,3,3,8,,2,Democracy,,,,1,,,1,,,,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,2,2,,10,,9DAB0597AD5943EB89CAD2B11E3193F9,e1452c94-6b61-412c-89b6-3972d39d3d39,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:24,12/26/2023 10:32,0,76.18.94.108,100,428,1,12/26/2023 10:32,R_6Ze2MtuCEj7LqTL,,,,,35.0506,-106.7249,anonymous,EN,ADFD4CC871474935B43C5771D39F5CF6,,,,0,,,,,0,0,,,0,0,,,,0,,0,,,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,47,2,1,,,,,,,2,5,5,2,,,,1,,1,,4,4,8,2,,The assassination of JFK,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,1,,2,2,,I don't know,,ADFD4CC871474935B43C5771D39F5CF6,781a1ef8-fb5e-4411-ac6f-0bedb2390d92,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:24,12/26/2023 10:32,0,209.169.74.162,100,462,1,12/26/2023 10:32,R_7Ey6fQruKvS8Sp9,,,,,30.4522,-95.71,anonymous,EN,5384CB299B464A7CB132B9B39E0AC593,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,,0,,,,,,3,,,,,0,,,,,3,0,3,3,0,35,1,1,,,,,,,5,5,8,1,,,,1,,1,,2,2,1,,2,UFO's,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,2,2,Thank you,15,,5384CB299B464A7CB132B9B39E0AC593,03253b11-0c25-4489-9287-95b1c3ca1e1c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:32,0,108.41.239.109,100,530,1,12/26/2023 10:32,R_7dAm8L6Hz3eAKPe,,,,,40.698,-73.7623,anonymous,EN,D8A029B725344D868E107E4658F9004C,,,,,0,,,0,3,0,,0,,0,,,,,0,0,3,,3,,3,,0,,3,0,,,0,0,,0,0,,3,0,36,2,,1,,,,,,5,5,9,1,,,,1,,1,,2,1,5,,2,Sightings of UFOs and where they really come from.,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,0,,1,,0,,1,,1,,1,,1,,2,2,n/a,10,,D8A029B725344D868E107E4658F9004C,28ea8aca-46d7-4c5e-94a6-ea95c63008b6,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:32,0,71.28.70.74,100,530,1,12/26/2023 10:32,R_6VjbDmqOsAduZK9,,,,,35.2568,-82.1991,anonymous,EN,4C4C4D76144D46538803AC9A0F3E382B,0,0,,0,,0,0,,,,,,,0,3,,0,3,,3,,3,0,,3,,0,,0,0,0,,3,,,3,,,0,,66,2,1,,,,,,,2,5,4,3,,,,1,,1,,4,4,2,,,covid vaccinations,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,no,10-12 min,,4C4C4D76144D46538803AC9A0F3E382B,6e805a39-36ee-4ce0-ae62-756741959ebf,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:24,12/26/2023 10:32,0,24.243.127.245,100,462,1,12/26/2023 10:32,R_7y8e4t1xMiXCemR,,,,,26.214,-98.3267,anonymous,EN,48982E913CEF45C3B313339316D2495E,,,,0,0,,,,0,,0,3,0,0,,,0,0,,,3,,0,0,3,0,,,,0,,0,0,,,0,,0,,0,32,1,,,,,,1,Latino,3,5,2,6,none,,,1,,1,,2,2,1,,,pyramids,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,0,,0,,0,2,2,it was interesting,9,,48982E913CEF45C3B313339316D2495E,14c53cfa-c0c8-45ba-b416-58eb7a35a7fb,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:26,12/26/2023 10:32,0,208.127.246.217,100,398,1,12/26/2023 10:32,R_6rx8OKveC3IuO8V,,,,,41.8764,-87.6133,anonymous,EN,DF5E6DF781444634BFCFB953677B38F2,,3,3,,,,,3,,0,3,,,,,3,3,,,3,3,,0,3,,0,0,3,0,,0,0,,3,3,,0,,,,31,1,,,,1,,,,6,5,11,1,,,,1,,1,,2,2,3,,2,Aliens are always controversial.,,,,1,,,1,,,,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,2,2,no,8,,DF5E6DF781444634BFCFB953677B38F2,89c9a50a-06a5-4225-a72f-265cb0b77dd3,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:25,12/26/2023 10:33,0,76.14.51.242,100,457,1,12/26/2023 10:33,R_1W2mT9eNdgkiNlT,,,,,37.9208,-122.0182,anonymous,EN,ACFC0EF1E2E147509A903660C8F14F64,0,,,0,0,0,,0,,0,,3,3,,,,0,,,,0,3,0,0,3,,0,,0,0,,,,,,,3,0,,3,68,2,1,,,,,,,8,5,11,2,,,,1,,1,,5,5,8,2,,"The January 6, 2021, incident at the Capitol building.",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,2,2,Some of those were quite unbelievable.,12,,ACFC0EF1E2E147509A903660C8F14F64,d18b3dd4-7636-4dbc-bf99-43cd46cab6af,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:24,12/26/2023 10:33,0,71.14.59.52,100,540,1,12/26/2023 10:33,R_6mYlSs5Tvxi2l45,,,,,33.1752,-86.2713,anonymous,EN,CAD2D567F9CD4F55B1D8080285E24044,,,,0,0,,0,,0,0,,0,,0,0,0,,,0,0,,0,0,,,0,,0,,,,,0,0,0,,,,0,0,46,1,1,,,,,,,3,5,5,3,,,,1,,1,,4,3,2,,,JFK assassination ,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,,9,,CAD2D567F9CD4F55B1D8080285E24044,dd0c132b-e511-49c7-afc6-c0ed0b9464c8,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:25,12/26/2023 10:33,0,69.118.90.113,100,458,1,12/26/2023 10:33,R_623Vn9Rjrvdhghc,,,,,40.5704,-74.5369,anonymous,EN,F8D52DE7E5634302BB8D6890E6DDBA3F,0,,,0,,,0,0,,,,0,,0,0,0,0,0,,0,,,3,,3,,,,,0,3,0,0,,,0,0,,,0,40,1,,,,1,,,,5,5,10,2,,,,1,,1,,4,4,8,2,,The origin of covid-19 ,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,2,2,,6,,F8D52DE7E5634302BB8D6890E6DDBA3F,30fb1c2b-388f-4f58-8f51-9332c65f3366,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:26,12/26/2023 10:33,0,24.194.225.157,100,420,1,12/26/2023 10:33,R_1L6dfwkTIcjsfSn,,,,,43.0592,-73.7356,anonymous,EN,0CF3DCDB98DC44B49C405E0A04B920BD,,3,0,3,3,3,,3,3,,3,,3,3,3,,,3,,3,,,,,0,,0,,,3,,0,0,3,,3,,,,,33,2,1,,,,,,,5,5,4,1,,,,1,,1,,2,2,3,,2,Any type of celebrity or government scandal,,,,1,,,1,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,2,2,,20,,0CF3DCDB98DC44B49C405E0A04B920BD,42b0b115-4d40-4813-a566-4748057cc1f6,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:33,0,76.38.197.103,100,581,1,12/26/2023 10:33,R_19n43xgax6kZdPw,,,,,43.0435,-76.2817,anonymous,EN,793EAA0F51B34DC2A2C2463EFD7A4023,,,0,3,3,0,0,,,0,,0,0,,,,,0,3,3,,0,,,,,,3,,3,0,,0,,,0,0,3,,0,33,2,,1,,,,,,3,5,8,1,,,,1,,1,,1,2,5,,2,The handling of Covid 19,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,,10,,793EAA0F51B34DC2A2C2463EFD7A4023,62ca16ec-eea5-479a-a30c-92e74ef80510,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:25,12/26/2023 10:33,0,68.199.56.109,100,501,1,12/26/2023 10:33,R_3jyftPjLwRZqOVb,,,,,41.3631,-73.9203,anonymous,EN,625E9C4ADE9D46D5966BDD8C8BEECAE0,,,,0,0,0,,0,0,0,0,,0,,,,0,0,0,3,3,0,3,3,,,,3,,,,,3,,,,,0,,0,60,1,1,,,,,,,6,5,11,3,,,,1,,1,,2,4,3,,,Conspiracy,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,2,2,No,12,,625E9C4ADE9D46D5966BDD8C8BEECAE0,df39a61d-1eae-4a11-af02-41a6acb9e5db,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:24,12/26/2023 10:33,0,73.123.199.52,100,520,1,12/26/2023 10:33,R_7gcCMMmZW8hqDVu,,,,,42.4609,-71.0074,anonymous,EN,C26E207D61F94497895EF589F2E6CF26,0,,,,0,3,,3,3,0,0,,0,,3,3,,3,,,,0,0,,3,0,,3,,,,,0,3,,,,0,0,,28,1,,,,1,,,,2,5,5,2,,,,1,,1,,5,5,1,2,,The covid 19 vaccines being totally safe is something.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,2,2,,15,,C26E207D61F94497895EF589F2E6CF26,dc907588-2b48-4da3-b9ec-de2dc4fbab71,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:24,12/26/2023 10:33,0,104.247.71.59,100,557,1,12/26/2023 10:33,R_7RpgKenHGB2B905,,,,,33.5134,-101.8818,anonymous,EN,B328D7890C6C4C1A9CD1168BB13E3ADE,3,,,3,,,,,3,,3,,3,,,3,0,,3,3,3,3,3,3,3,3,,0,,,,3,0,,3,,,,,3,39,1,,1,1,,,,,3,5,7,3,,,,1,,1,,3,3,8,,,The event of the Coronavirus.,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,2,2,very fun survey,15,,B328D7890C6C4C1A9CD1168BB13E3ADE,98648a3d-8c59-4b7a-87c3-54c12677fded,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:24,12/26/2023 10:33,0,70.139.88.11,100,579,1,12/26/2023 10:33,R_731pZRVcfnpNuFL,,,,,29.65,-95.1485,anonymous,EN,FB8D7C80659C49B9B23A0C72AB37BA63,,0,0,0,0,0,,,0,0,3,0,,0,,,,,,,,,3,,3,3,,3,3,,0,0,,,3,3,,,3,,47,2,,,,1,,,,4,5,2,1,,,,1,,1,,3,3,3,,2,how COVID started,,,,1,,,1,,,,,0,,0,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,2,2,,7,,FB8D7C80659C49B9B23A0C72AB37BA63,31c06522-ed43-4929-b2af-432a82f132c9,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:24,12/26/2023 10:33,0,67.212.107.127,100,557,1,12/26/2023 10:33,R_6dhB0VIDwAsYSZN,,,,,42.5243,-92.4479,anonymous,EN,DE0C3AB41D2E4C96A4030B1D6ED1C5A1,,0,0,0,0,,0,0,,,,0,,0,,0,,0,,,,,,,,,0,0,0,0,,,3,3,0,0,,0,0,,35,1,1,,,1,,,,5,5,7,1,,,,1,,1,,2,2,1,,2,The events of 9/11.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,2,2,,10,,DE0C3AB41D2E4C96A4030B1D6ED1C5A1,79eead05-2050-4a27-ae57-91e3eeb2087d,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:26,12/26/2023 10:33,0,162.199.200.77,100,433,1,12/26/2023 10:33,R_32LBktwL5Dg1lP0,,,,,33.6416,-117.6898,anonymous,EN, E4AA2713E85B44218945B12E27CB2643,0,,,,0,0,0,0,,0,,,,0,,0,0,0,0,0,,0,0,,,,,0,,,,0,0,,,,,0,0,0,28,2,1,,,,,,,5,5,5,1,,,,1,,1,,2,2,2,,2,Israel-Gaza conflict,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,2,2,,7,,E4AA2713E85B44218945B12E27CB2643,6cbd89a2-dea1-4ccb-8040-225fbd15edf1,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:27,12/26/2023 10:34,0,24.147.153.140,100,416,1,12/26/2023 10:34,R_7jP0KfGwxgDB2Jo,,,,,42.1897,-71.2048,anonymous,EN,A4473EC4B8F5444DAC8A8BD60FEE6EA6,3,3,,,,,3,0,3,,0,3,,0,,,3,,0,,3,,,3,3,0,0,3,,,,,,3,3,0,,,0,,42,1,,1,,,,,,2,5,1,1,,,,1,,1,,2,2,2,,2,Anything to do with war.,,,,1,,,1,,,,1,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,2,No,10,,A4473EC4B8F5444DAC8A8BD60FEE6EA6,826789ac-0308-42ef-99a5-1f00dadcb860,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:25,12/26/2023 10:34,0,67.247.41.209,100,548,1,12/26/2023 10:34,R_6nVgbaJz9qgULBA,,,,,40.694,-73.822,anonymous,EN,08796109A6BB4494B0AB263818691384,3,0,0,0,,0,0,0,,0,0,,,,,,,0,0,,0,3,3,,3,,3,,3,,0,,,,3,3,,,,,36,2,,,,1,,,,6,5,3,3,,,,1,,1,,1,1,5,,,The Russia and Ukrainian War.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,2,2,I have no comments.,10,,08796109A6BB4494B0AB263818691384,bb15e9e4-522a-4fe3-af8d-7703fba2db42,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:27,12/26/2023 10:34,0,99.71.94.154,100,446,1,12/26/2023 10:34,R_1QlZpeR8vHyVmDB,,,,,42.077,-87.7209,anonymous,EN,467535A5E255478A97460136960AE30C,0,,0,,0,,0,0,0,0,0,0,,0,,,0,0,,0,0,,3,3,3,,,0,3,,,,,,,,,,0,,41,1,,,,1,,,,5,5,10,1,,,,1,,1,,2,4,2,,2,The result of the 2020 election is still something that many people doubt or thing was wrong.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,2,2,,10,,467535A5E255478A97460136960AE30C,4e28cc9c-2222-4907-b7fb-8deae0de9236,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:26,12/26/2023 10:34,0,172.56.169.204,100,490,1,12/26/2023 10:34,R_6E4Y2WDPDcBNvIk,,,,,38.5347,-121.4442,anonymous,EN,164F7D92009F4FF3892B14819C8ED304,,,0,0,,0,0,,,0,0,,0,,,0,0,0,,,,3,3,3,,,,0,3,,0,0,,,,,0,,3,3,68,2,1,,,,,,,5,5,5,3,,,,1,,1,,2,2,3,,,The existence of God,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,no,12,,164F7D92009F4FF3892B14819C8ED304,b797b280-6d23-4e89-8d27-569de026f036,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
