StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,screener1_nicks,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,education,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q219,Q218,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,rid,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
3/18/2024 10:02,3/18/2024 10:03,0,172.59.169.219,100,29,1,3/18/2024 10:03,R_2ivWld3EqtKoboD,,,,,38.6552,-90.2495,anonymous,EN,42,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f86590-6807-6396-8471-a839853b2322,2,6,1,1,,,2,63834,,,,
3/18/2024 9:54,3/18/2024 10:03,0,67.83.33.171,100,527,1,3/18/2024 10:03,R_1jNvJywJJ8u393r,,,,,41.182,-74.4552,anonymous,EN,70,1,5,1,,,,,,,0,0,0,0,,,,0,0,,3,0,0,3,,3,0,,,,0,,,,,,0,,,3,3,3,3,,,,3,,3,,,7,2,,,,1,,1,,4,4,7,2,,,2,,,,1,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,2,2,No,12,,,,,65f863a9-f3ee-f98c-47cb-205c18cfe7e9,1,,1,1,,,1,10990,,2,,1
3/18/2024 10:02,3/18/2024 10:03,0,97.73.100.137,100,29,1,3/18/2024 10:03,R_1mYROwe4I4n8oXD,,,,,37.751,-97.822,anonymous,EN,51,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8659a-27c4-c414-2e55-b00ffb3201ea,2,3,1,1,4,2,3,28352,,,,
3/18/2024 9:57,3/18/2024 10:03,0,184.189.168.133,100,388,1,3/18/2024 10:03,R_7mftwpegpc2kqMB,,,,,41.1545,-96.1389,anonymous,EN,28,1,5,,,,1,,,,0,0,0,,,,0,,,,,,,,0,0,0,0,0,,3,3,,,,,0,0,,0,0,0,,,,0,0,0,3,,,2,1,,,,,,,1,2,3,2,,2,2,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,2,2,,6,,,,,65f863c5-b3b1-47b6-676d-c7d85b23e02f,1,27,10,1,10,,2,68138,,2,,1
3/18/2024 9:52,3/18/2024 10:03,0,64.121.87.205,100,687,1,3/18/2024 10:03,R_5Y9dhhjTuDJ9dnj,,,,,40.595,-75.5289,anonymous,EN,68,2,5,1,,,,,,,,,0,,0,0,,0,,0,,3,0,,0,0,0,3,,,,,0,,,,,0,,0,,0,,0,,0,0,,0,0,,9,2,,,,1,,1,,4,4,8,2,,,2,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,Interesting ,10,,,,,65f862d6-3a14-04c4-cb73-df73acab998b,2,16,1,1,,2,1,18104,,1,1,
3/18/2024 9:57,3/18/2024 10:04,0,173.91.193.210,100,402,1,3/18/2024 10:04,R_8EcXzZ0zTKXOd04,,,,,41.1054,-80.6905,anonymous,EN,72,2,5,1,,,,,,,0,,,0,,0,,3,3,0,3,3,,,3,,0,0,,,3,3,,,,,,3,,0,0,0,,,0,0,,,3,,,4,1,,,,,,,1,3,3,8,,1,1,,,,1,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,0,,1,,1,,1,,2,2,None,10,,,,,65f8644b-4296-d41c-f6e7-90e1f1eb3a60,2,8,1,1,4,,2,44511,,1,1,
3/18/2024 10:04,3/18/2024 10:04,0,172.59.69.131,100,18,1,3/18/2024 10:04,R_1dhndL4oRv0n7Vt,,,,,30.2712,-81.7529,anonymous,EN,46,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f865f4-3763-1bd9-b4c5-62c160572750,1,6,2,1,,1,3,31405,,,,
3/18/2024 10:01,3/18/2024 10:04,0,50.45.146.41,100,207,1,3/18/2024 10:04,R_5NypiWoeJT1XU65,,,,,43.4323,-124.2131,anonymous,EN,61,1,5,1,,,,,,,0,0,,0,0,0,0,0,0,,,,0,,,0,,0,0,0,,,,0,,0,0,,0,,0,,0,,,0,,,,,,3,3,,,,1,,,,3,3,8,,,,,,,,,,,,1,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,2,2,No,8,,,,,65f86541-3b0a-9bfd-8667-bfa729603a85,1,3,1,1,,4,4,97444,,1,1,
3/18/2024 10:04,3/18/2024 10:05,0,73.156.9.6,100,19,1,3/18/2024 10:05,R_1pMKECJiIlY2Stb,,,,,26.1883,-81.7071,anonymous,EN,24,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f865fb-9c87-d14d-e77a-1707b7a1f71b,2,10,1,1,,,3,34119,,,,
3/18/2024 9:57,3/18/2024 10:05,0,174.199.227.176,100,474,1,3/18/2024 10:05,R_7E00tDc5be4t2Vy,,,,,32.3886,-86.1691,anonymous,EN,47,2,5,1,,,,,,,3,,0,,,,,,,,,,,0,0,0,,,3,,,,0,0,3,,0,0,0,3,0,0,3,,,0,0,0,0,,,4,3,,,,1,,1,,3,3,4,,,,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,No,3,,,,,65f86453-4028-21ba-dab7-a6a94715070a,2,5,1,1,4,,3,36877,,2,,1
3/18/2024 10:02,3/18/2024 10:05,0,76.123.182.245,100,181,1,3/18/2024 10:05,R_5PfvGK9y3oeV8at,,,,,31.308,-89.3064,anonymous,EN,25,2,5,1,,1,,,,,,3,,0,3,3,,3,0,,3,3,,3,3,0,,3,,,3,0,3,,3,,0,,,,,3,0,,,0,,,,,,2,2,,,,1,,1,,4,4,8,2,,,2,1,,1,1,,,,,,,,1,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,0,,1,,0,,1,,1,,0,,1,,0,,0,,1,,1,,0,,0,,1,,0,,0,,0,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,1,2,it was funny,12,,,,,65f8654a-1d12-1d1b-a36c-162f2cad207e,2,5,15,1,8,2,3,39402,,2,,1
3/18/2024 9:51,3/18/2024 10:05,0,68.119.244.190,100,869,1,3/18/2024 10:05,R_2OlP2Kp6wv6P094,,,,,38.6101,-90.56,anonymous,EN,79,2,5,1,,,,,,,0,,0,0,0,0,,0,0,0,,,,,,,0,,,0,0,0,0,,3,0,,,,,0,,3,0,,3,,,3,,,3,2,,,,1,,1,,5,5,5,2,,,2,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,it was interesting,7 minutes ??????,,,,,65f862ad-1ec1-2453-8cb0-15b9d15e35b4,2,5,1,1,4,2,2,63011,,2,,1
3/18/2024 9:52,3/18/2024 10:05,0,174.251.208.5,100,790,1,3/18/2024 10:05,R_5MxrACsfOb8fQ8K,,,,,40.4625,-79.9461,anonymous,EN,71,1,5,1,,,,,,,3,3,,0,0,,0,0,,0,3,0,,3,,,,,,0,3,3,3,,,,,0,,3,,,3,,,,3,,3,3,,3,1,,,,,,,1,4,4,8,,2,2,,,,,1,,,1,,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,Some of it was hilarious ,15,,,,,65f862fe-c164-8ada-d310-a0d93da5d88d,1,5,1,1,4,1,1,15110,,2,,1
3/18/2024 9:52,3/18/2024 10:05,0,73.241.135.173,100,784,1,3/18/2024 10:05,R_3s6zvo5NkFoW1n9,,,,,37.9164,-122.0668,anonymous,EN,72,1,5,1,,,,,,,,0,0,0,,,0,0,,0,0,,,0,0,0,,,,0,,,3,3,,0,,,,,,,0,0,0,0,,0,,0,,8,1,,,,1,,1,,3,3,1,,2,2,,,,,1,,,1,,,,,1,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,2,2,No,15,,,,,65f862f9-84e2-c124-c3c6-901d1a805b17,1,15,1,1,10,1,4,94597,,2,,1
3/18/2024 9:54,3/18/2024 10:06,0,73.89.241.90,100,690,1,3/18/2024 10:06,R_7IgXno6WHs6aIk0,,,,,44.5542,-72.6002,anonymous,EN,59,1,5,1,,,,,,,0,,,,0,,,0,,0,0,,,0,,,0,,,0,,0,3,0,0,,0,,,0,0,0,,0,,0,,,0,0,,3,3,,,,1,,1,,3,3,2,,,,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,2,2,no,15,,,,,65f8639b-ffbb-0e13-118b-3f072875aca2,1,6,1,1,4,,1,5661,,2,,1
3/18/2024 9:57,3/18/2024 10:06,0,146.168.149.102,100,541,1,3/18/2024 10:06,R_1iRwIzaqu4pHuue,,,,,38.1081,-76.7823,anonymous,EN,82,1,5,1,,,,,,,0,0,0,0,,0,0,0,,0,0,3,,3,0,,,,0,,,,,0,,,0,,,0,,3,3,,,,3,,3,,,6,3,,,,1,,,,3,3,2,,,,,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,1,,2,2,,10,,,,,65f8643b-44d8-66e8-5cf0-f3a46123ddf1,1,12,1,1,9,3,3,22488,,1,1,
3/18/2024 10:01,3/18/2024 10:06,0,70.119.68.133,100,301,1,3/18/2024 10:06,R_5rrHJXrBHYaYj10,,,,,33.0287,-96.6826,anonymous,EN,43,1,5,,1,,,,,,,,3,,0,,3,3,,,3,,,3,3,3,,,,3,3,,,,0,3,3,,3,,3,3,3,3,,,,,3,3,,5,1,,,,1,,1,,3,3,8,,2,1,,,,,1,,,1,,,,1,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,1,,10,,,,,65f86543-fa72-d0ed-d238-ceb15c3f4c67,1,9,2,1,,1,3,75023,,1,1,
3/18/2024 9:56,3/18/2024 10:06,0,76.176.56.29,100,601,1,3/18/2024 10:06,R_7OxXquTQvK5ZBRM,,,,,33.0287,-117.0846,anonymous,EN,70,2,5,1,,,,,,,0,,,0,,,,0,0,0,,,0,0,,0,0,,,,,,,0,0,,,0,0,,0,0,0,,0,0,0,,0,,,5,1,,,,1,,,,2,1,8,,2,2,,1,,,,,,,,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,0,,1,,1,2,2,none,10,,,,,65f86349-ce43-aba8-31dd-40c2bdd455ff,2,,1,1,,,4,92127,,2,,1
3/18/2024 9:57,3/18/2024 10:07,0,208.38.225.19,100,554,1,3/18/2024 10:07,R_1gBcNvdZAQiNmHD,,,,,39.8744,-84.3287,anonymous,EN,23,2,5,1,,,,,,,0,3,,,0,,,,,3,0,3,,0,,0,0,,,3,,0,0,,0,,,,,,0,0,,,0,,0,0,0,0,,2,3,,,,1,,1,,2,4,2,,,,,,,,1,,,1,,,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,2,2,No.,12,,,,,65f8644b-d3de-c660-463c-8f4db2b8aab6,2,27,1,1,4,,2,45415,,1,1,
3/18/2024 9:52,3/18/2024 10:07,0,172.56.77.18,100,885,1,3/18/2024 10:07,R_50pGIe7g17h6I8p,,,,,28.5177,-81.4508,anonymous,EN,57,2,5,1,,,,,,,,3,,,,,,0,3,,0,3,,3,0,3,,0,3,,3,,0,,0,,3,,0,,,0,3,,3,,,,0,3,,2,3,,,,1,,1,,3,3,8,,,,,,,,1,,,1,,,,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,0,,0,,1,,1,1,2,Thank you for this survey.,10 minutes ,,,,,65f86302-d372-373a-77ff-190e7d97693e,2,4,1,1,,,3,34475,,2,,1
3/18/2024 10:01,3/18/2024 10:07,0,172.58.227.59,100,323,1,3/18/2024 10:07,R_5E7oKllKvvvXxCV,,,,,40.7252,-73.944,anonymous,EN,37,2,5,1,,,,,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,,,,,0,3,,3,,,0,,,0,,,,,,0,,0,0,0,,3,2,,,,,1,,,3,3,8,2,,,2,,,,,1,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2,None,5,,,,,65f86572-0b97-d443-0f77-23850dd16e92,2,6,1,1,,2,1,10312,,1,1,
3/18/2024 9:57,3/18/2024 10:07,0,50.44.234.75,100,593,1,3/18/2024 10:07,R_5flLkqBIwyOHW5y,,,,,37.7202,-89.2157,anonymous,EN,68,2,5,1,,,,,,,3,,0,0,,0,0,,3,,3,0,0,,3,,,0,,,,,3,,3,,0,,3,,,3,3,,0,0,,3,,,,2,1,,,,,,,1,2,2,8,,2,2,,1,,,,,,,,,,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,1,2,"It took me a little while to connect that though some posts may sound interesting, they’re not factual.",12 minutes ,,,,,65f86464-f501-bc17-5d2b-497adca19e25,2,4,1,1,9,1,2,62450,,2,,1
3/18/2024 10:01,3/18/2024 10:07,0,162.226.241.45,100,333,1,3/18/2024 10:07,R_5xS0r4wiq5ypqH0,,,,,42.1495,-88.0221,anonymous,EN,38,2,5,,,,1,,,,,0,0,0,,,0,,0,,0,0,,,,,0,0,0,,0,,,0,0,0,,,,0,,0,0,0,,,,,3,0,,1,3,,,,1,,1,,2,2,1,,,,,,,,,,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,0,,1,,0,,1,,0,,0,,0,,1,,1,,1,2,no,5,,,,,65f86569-a111-bb31-6073-a56aa6033e84,2,1,16,1,,3,2,60074,,1,1,
3/18/2024 9:58,3/18/2024 10:07,0,207.255.41.206,100,546,1,3/18/2024 10:07,R_1flQTekoVDwOrnz,,,,,40.3053,-78.954,anonymous,EN,67,1,5,1,,,,,,,0,,,,,0,0,,0,0,,3,,,,,0,0,,0,,0,0,3,,,0,,,0,,3,3,,0,3,3,,,3,,6,2,,,,,,,1,4,4,5,2,,,2,,,,1,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,2,2,None,10,,,,,65f86475-0fff-b2fd-6dab-15b4e979ec00,1,11,16,1,6,2,1,15905,,1,1,
3/18/2024 10:03,3/18/2024 10:07,0,24.188.226.219,100,272,1,3/18/2024 10:07,R_5TAEQPl3DXfvR7z,,,,,40.6877,-73.9267,anonymous,EN,29,2,5,,1,,,,,,0,,,,0,0,3,,0,,0,0,,,0,,,,,0,,,,0,0,0,0,,0,0,,,0,0,,0,0,0,,,,4,3,,,,1,,1,,1,1,8,,,,,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,I thought it was pretty hilarious if I’m being honest,5 minutes,,,,,65f865b8-4273-9f76-c429-4b0d4b096152,2,8,2,1,,3,1,11212,,2,,1
3/18/2024 9:58,3/18/2024 10:07,0,75.109.109.183,100,575,1,3/18/2024 10:07,R_6stdaYE4jD1xEDN,,,,,41.191,-80.9701,anonymous,EN,39,2,5,1,,,,,,,,0,,0,,0,,0,,,,0,,0,,,0,,0,0,0,,,0,0,,0,0,,0,0,,3,,0,0,0,,,,,2,3,,,,,1,,,2,1,2,,,,,,,,,1,,,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,2,2,No,12,,,,,65f86463-00e6-66c8-6ca4-cbb97a80769d,2,4,1,1,4,4,2,44266,,2,,1
3/18/2024 10:07,3/18/2024 10:08,0,108.210.144.120,100,34,1,3/18/2024 10:08,R_5fCdL9KGAvMGLei,,,,,29.8331,-95.7498,anonymous,EN,48,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f866bc-cd3d-4705-9c80-65f0b8ccd4e6,2,5,1,1,,,3,77450,,,,
3/18/2024 9:54,3/18/2024 10:08,0,24.210.61.168,100,828,1,3/18/2024 10:08,R_3hf2hWDA54Z5Ulz,,,,,40.0457,-83.0721,anonymous,EN,58,1,5,1,,,,,,,,0,,0,0,,0,,,,3,3,,,,3,0,,3,,,3,0,,0,,,,0,0,,,0,,3,3,,3,3,3,,11,2,,,,1,,1,,4,4,8,2,,,2,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,2,2,none,13,,,,,65f86393-5ab9-1a92-9098-67fce6731a2f,1,22,1,1,8,2,2,43221,,1,1,
3/18/2024 9:53,3/18/2024 10:08,0,66.43.8.15,100,886,1,3/18/2024 10:08,R_2d0mDd0yIcw21RT,,,,,33.8874,-111.9508,anonymous,EN,74,1,5,1,,,,,,,0,,0,,0,0,3,0,0,,0,3,,,0,,0,3,0,,,,,,3,,,,,3,3,3,3,0,,,,0,,,,11,3,,,,,,,1,3,4,1,,,,,,,,,,,,,1,you tube,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,2,2,ridiculous,5,,,,,65f86351-17df-9924-809d-3a7541356f52,1,23,1,1,11,3,4,85327,,1,1,
3/18/2024 9:52,3/18/2024 10:08,0,74.79.211.254,100,970,1,3/18/2024 10:08,R_7D8siGvTJw1CwRJ,,,,,42.9285,-76.5591,anonymous,EN,55,1,5,,1,,,,,,3,3,,0,,3,3,3,3,3,,3,,,3,,3,,3,3,,3,,3,3,,,3,,,,,,3,3,,3,,,,,6,1,,,1,,,,,5,5,8,,2,2,,1,,,,,,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,0,,1,,0,,2,2,one of the best survey that I have taken.,15 minutes,,,,,65f862d8-6376-7b4a-7519-86e13a6346c1,1,8,2,1,8,3,1,13021,,1,1,
3/18/2024 9:57,3/18/2024 10:09,0,73.19.72.75,100,679,1,3/18/2024 10:09,R_5M3BVRvGzkjTlip,,,,,47.6522,-117.3851,anonymous,EN,64,2,5,1,,,,,,,0,0,0,0,0,0,,0,,,0,0,,,,,0,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,0,0,,8,2,,,,1,,1,,3,3,7,2,,,2,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,0,,2,2,interesting you cant believe headlines,10,,,,,65f8645b-9f02-1f03-b311-2b4b8163dda7,2,14,1,1,8,2,4,99206,,1,1,
3/18/2024 9:57,3/18/2024 10:09,0,68.43.225.222,100,729,1,3/18/2024 10:09,R_3rNuWW1wRLQJ8Vd,,,,,42.9979,-82.4572,anonymous,EN,50,2,5,1,,,,,,,3,3,,,,,3,0,3,,0,3,3,0,,,0,,,0,3,0,3,,,,,,3,,0,,,3,0,,0,0,,,,4,1,,,,,1,,,3,3,2,,2,2,,,,,1,,,1,,,,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,0,,1,,0,,0,,0,,0,,1,,1,2,2,"It would be intersting to see where the actual articles came from, unless they are all made up. This was fascinating I appreciate the opportunity!",12,,,,,65f86433-3342-44ed-218d-16f1073c1845,2,7,1,1,6,3,2,48059,,2,,1
3/18/2024 9:55,3/18/2024 10:09,0,76.10.250.81,100,847,1,3/18/2024 10:09,R_3LM5wEzdLcha071,,,,,33.1033,-96.0945,anonymous,EN,58,1,5,1,,,,,,,0,0,0,,0,0,,0,,0,0,0,,,,,0,0,,,0,,0,,,,,0,,0,,3,,,,3,3,3,0,,,9,2,,,,1,,,,5,5,8,2,,,2,,,,1,,,,,1,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,2,2,no,16 minutes,,,,,65f863b2-ad84-d21a-0c1c-e74aac295f40,1,14,1,1,7,2,3,75402,,2,,1
